customer_id,age,gender,marital_status,city,education_level,employment_status,income,credit_score,years_employed,loan_amount,loan_term_months,existing_debt,previous_loans,late_payments,monthly_expenses,savings_balance,debt_to_income_ratio,loan_purpose,default_probability,loan_default
4326,23,Male,Married,Varanasi,Master,Salaried,2576667,485,1,212488,120,419573,7,11,121895,1668965,0.16,Home,0.505,0
4327,40,Female,Single,Pune,Bachelor,Salaried,1078730,474,15,289941,36,1137512,6,9,128106,1517426,1.05,Education,0.838,1
4328,49,Female,Married,Chennai,Master,Self-Employed,1670587,557,17,2361309,12,930383,7,0,116427,2329690,0.56,Business,0.478,1
4329,36,Male,Married,Mumbai,Bachelor,Self-Employed,1301677,587,10,2257088,60,1436976,0,9,89071,1929742,1.1,Business,0.913,1
4330,57,Male,Single,Delhi,Master,Salaried,1035774,631,37,624131,60,997327,6,2,101978,1896305,0.96,Business,0.293,0
4331,33,Female,Divorced,Chennai,Bachelor,Self-Employed,1593647,678,3,668148,60,481547,4,4,17612,1526839,0.3,Car,0.207,0
4332,27,Female,Single,Kolkata,Bachelor,Salaried,2147833,663,0,2486342,48,831598,7,11,136849,1231267,0.39,Home,0.471,0
4333,44,Female,Married,Delhi,Master,Self-Employed,2206627,513,18,827347,36,414167,4,11,90265,669852,0.19,Home,0.54,1
4334,50,Male,Married,Kolkata,Bachelor,Salaried,2915017,549,22,58692,12,841013,5,11,63896,1159001,0.29,Car,0.694,1
4335,60,Female,Single,Jaipur,Master,Salaried,1590621,692,28,1874274,48,897223,7,10,28044,415937,0.56,Personal,0.471,1
4336,32,Female,Single,Delhi,Bachelor,Business,2777332,421,2,1020776,120,917332,4,1,64375,842919,0.33,Car,0.367,1
4337,59,Male,Married,Kolkata,Bachelor,Student,407129,833,34,1594057,60,509261,9,6,76538,777849,1.25,Home,0.639,1
4338,40,Female,Divorced,Pune,Master,Self-Employed,2197045,739,13,338953,36,458418,9,5,89616,1459779,0.21,Personal,0.23,1
4339,37,Female,Married,Delhi,Master,Salaried,1349624,550,7,1658480,12,699441,1,5,42624,131725,0.52,Home,0.554,0
4340,45,Male,Married,Bengaluru,Master,Self-Employed,679017,524,21,962688,36,802586,6,8,135370,810536,1.18,Business,0.885,1
4341,26,Male,Married,Chennai,High School,Self-Employed,833589,396,3,345292,48,721001,8,9,67797,351149,0.86,Home,0.793,1
4342,36,Male,Single,Hyderabad,Bachelor,Salaried,1742149,438,11,783335,120,130761,1,8,91334,561688,0.08,Education,0.576,0
4343,59,Male,Married,Delhi,Bachelor,Salaried,2304555,602,26,2396127,120,1255655,1,3,96557,2251434,0.54,Business,0.312,0
4344,51,Male,Married,Chennai,High School,Salaried,2321633,448,19,2400797,12,496746,0,3,105983,1023264,0.21,Car,0.394,0
4345,29,Female,Married,Delhi,Bachelor,Salaried,771934,437,2,1320874,120,745963,8,5,147686,577640,0.97,Car,0.88,1
4346,26,Male,Divorced,Varanasi,Bachelor,Salaried,1748519,505,2,2440362,36,67880,3,1,54281,456240,0.04,Home,0.309,1
4347,65,Male,Married,Varanasi,Bachelor,Salaried,2700982,380,36,1832701,36,798696,1,3,63285,1288586,0.3,Car,0.473,0
4348,38,Female,Single,Varanasi,Master,Business,2591947,849,14,321550,60,748903,3,5,29219,778366,0.29,Business,0.449,0
4349,23,Male,Married,Jaipur,Bachelor,Salaried,1078099,772,0,1599542,84,948776,8,5,30842,310236,0.88,Home,0.666,0
4350,37,Female,Single,Varanasi,Bachelor,Salaried,2541804,744,7,695910,36,1394131,3,3,146708,842352,0.55,Car,0.2,1
4351,55,Female,Married,Hyderabad,Bachelor,Self-Employed,1256134,441,29,775343,36,770320,2,7,102997,2212820,0.61,Business,0.627,1
4352,44,Male,Married,Hyderabad,Master,Salaried,1933606,536,10,1960451,120,795109,2,8,57838,1936761,0.41,Personal,0.756,0
4353,61,Male,Married,Bengaluru,High School,Salaried,1339567,804,33,795400,12,1261232,8,6,80018,1326425,0.94,Business,0.587,1
4354,36,Male,Single,Delhi,Master,Student,2101497,395,5,127592,120,1081651,3,6,50437,1553891,0.51,Business,0.704,1
4355,23,Male,Single,Delhi,Master,Salaried,2409019,691,3,1553595,84,1155207,8,4,143904,2088573,0.48,Home,0.469,0
4356,46,Female,Single,Bengaluru,High School,Self-Employed,2272381,777,19,1479582,84,334551,1,11,108389,490384,0.15,Business,0.256,0
4357,36,Male,Married,Kolkata,Master,Salaried,279283,824,11,484936,60,871454,7,2,29081,818944,3.12,Car,0.455,0
4358,61,Female,Divorced,Hyderabad,Bachelor,Salaried,1477940,524,40,1123441,24,773543,1,10,147319,1611013,0.52,Home,0.673,1
4359,23,Female,Married,Kolkata,Bachelor,Self-Employed,896250,490,0,1386326,84,1460207,8,4,95737,2279206,1.63,Home,0.809,1
4360,58,Female,Married,Mumbai,High School,Business,354372,684,34,1739244,48,411090,1,8,122745,996501,1.16,Car,0.529,0
4361,54,Male,Married,Lucknow,High School,Self-Employed,707082,832,28,1739305,84,513598,8,7,79002,991400,0.73,Education,0.33,0
4362,61,Male,Married,Jaipur,Bachelor,Salaried,2767963,759,27,365622,48,642499,7,0,138046,1336549,0.23,Personal,0.02,0
4363,34,Male,Married,Hyderabad,Master,Salaried,988410,838,4,1312686,48,725457,7,2,110465,1593649,0.73,Home,0.244,0
4364,45,Male,Married,Delhi,Bachelor,Student,534236,736,22,1589397,36,443517,7,5,126336,221944,0.83,Home,0.62,1
4365,48,Male,Married,Pune,Bachelor,Business,371739,733,16,628025,48,764249,1,8,16921,1353799,2.06,Education,0.665,1
4366,25,Male,Divorced,Bengaluru,Master,Salaried,2184607,397,0,1947298,36,99690,5,11,51503,1683122,0.05,Home,0.635,1
4367,21,Male,Single,Bengaluru,Master,Salaried,554320,691,0,1174687,60,1203529,6,9,126023,1186199,2.17,Business,0.653,1
4368,55,Female,Married,Jaipur,Master,Salaried,1515427,514,24,2033834,60,418613,8,5,100676,1127759,0.28,Home,0.558,1
4369,55,Female,Married,Mumbai,Bachelor,Salaried,1785298,795,29,164331,36,453793,7,0,76764,1852149,0.25,Home,0.026,0
4370,44,Female,Married,Pune,Master,Business,647709,441,12,2057090,60,872728,4,9,142200,1776243,1.35,Car,0.944,1
4371,27,Male,Married,Varanasi,Master,Business,1745458,492,0,719619,36,449386,4,11,51699,2168283,0.26,Personal,0.465,0
4372,46,Female,Married,Hyderabad,Master,Salaried,1489372,843,18,90852,12,833411,2,4,88954,404386,0.56,Education,0.391,1
4373,22,Female,Married,Jaipur,Bachelor,Self-Employed,1741664,819,0,102330,84,505944,9,0,46835,441461,0.29,Business,0.05,0
4374,22,Female,Divorced,Lucknow,Master,Business,2606316,391,0,1442543,60,534398,5,9,32674,1682538,0.21,Car,0.586,0
4375,54,Male,Married,Mumbai,Bachelor,Business,409091,477,33,1928961,60,901368,1,1,57310,755170,2.2,Personal,0.787,1
4376,48,Female,Married,Kolkata,Master,Self-Employed,2662340,562,18,67350,48,1464504,5,9,101744,1991496,0.55,Home,0.658,1
4377,53,Male,Married,Mumbai,Master,Business,1684374,715,30,2294161,120,1243007,5,1,40971,240092,0.74,Personal,0.294,0
4378,27,Female,Single,Kolkata,Bachelor,Business,2508086,818,0,2212933,36,655723,5,11,120997,895836,0.26,Car,0.344,0
4379,46,Male,Married,Hyderabad,Bachelor,Student,2546813,408,24,1212544,24,1046611,7,5,118987,1900814,0.41,Car,0.67,1
4380,51,Female,Single,Jaipur,High School,Student,1773475,358,24,1973569,48,858973,5,0,143911,1867102,0.48,Car,0.469,1
4381,44,Male,Single,Pune,Master,Salaried,1626168,733,19,145089,12,187872,8,8,47236,1183509,0.12,Personal,0.322,1
4382,30,Male,Married,Chennai,Master,Salaried,1613359,498,4,1551536,48,848024,7,2,50967,1339228,0.53,Car,0.501,0
4383,63,Female,Married,Mumbai,Master,Self-Employed,947081,635,41,2209130,12,1281305,6,7,113337,787249,1.35,Home,0.662,0
4384,22,Male,Single,Bengaluru,Master,Business,2596372,663,0,815617,48,495512,1,1,111574,1240557,0.19,Business,0.017,0
4385,23,Female,Married,Mumbai,High School,Self-Employed,2849640,634,2,164098,84,468421,6,4,147757,1655017,0.16,Home,0.214,0
4386,28,Male,Married,Mumbai,High School,Self-Employed,2130121,742,0,879603,84,1108178,0,3,28997,973243,0.52,Education,0.232,0
4387,61,Female,Divorced,Varanasi,High School,Self-Employed,1020386,792,28,334994,84,737191,3,2,50002,204839,0.72,Home,0.152,0
4388,42,Female,Married,Pune,Bachelor,Self-Employed,2261314,521,21,506344,120,7933,8,1,86375,936447,0,Home,0.312,0
4389,35,Male,Single,Varanasi,Master,Salaried,1453541,626,15,953924,36,1175047,8,2,122159,1460878,0.81,Home,0.413,0
4390,36,Male,Divorced,Mumbai,High School,Business,1076984,771,8,1406631,60,955689,5,9,89615,1708408,0.89,Home,0.603,0
4391,38,Female,Married,Delhi,Bachelor,Self-Employed,1005434,584,15,479838,60,585944,4,4,73880,1939886,0.58,Personal,0.564,1
4392,48,Female,Married,Bengaluru,Bachelor,Self-Employed,716824,774,27,975093,24,992510,1,3,19844,1492147,1.38,Home,0.321,0
4393,40,Female,Married,Varanasi,Bachelor,Business,1270701,639,11,1350831,84,1178468,5,1,134034,1077393,0.93,Car,0.354,0
4394,36,Female,Married,Delhi,High School,Business,1828986,417,10,1678703,120,1476046,4,2,134155,493653,0.81,Home,0.665,0
4395,33,Male,Married,Chennai,High School,Self-Employed,2409665,507,11,2401709,84,346000,1,3,22965,288021,0.14,Education,0.431,0
4396,56,Male,Married,Bengaluru,Bachelor,Salaried,1844573,353,29,514861,36,334582,2,2,53325,2430291,0.18,Car,0.205,0
4397,64,Male,Single,Hyderabad,Bachelor,Salaried,2652448,564,40,2426477,48,1429144,5,2,127040,437438,0.54,Education,0.493,1
4398,55,Male,Married,Varanasi,Bachelor,Salaried,1058832,513,26,1102073,24,612103,4,0,121719,252467,0.58,Personal,0.293,1
4399,52,Male,Married,Pune,Bachelor,Salaried,1724396,505,23,2446587,12,98358,1,7,93522,1617369,0.06,Home,0.578,1
4400,45,Male,Married,Delhi,High School,Self-Employed,644435,441,12,599740,120,1375198,9,9,119062,413428,2.13,Home,0.878,1
4401,41,Male,Single,Pune,Master,Salaried,2715841,672,8,1339840,24,1187610,9,2,75270,2150999,0.44,Education,0.191,1
4402,53,Male,Married,Jaipur,PhD,Salaried,2685000,751,31,2371297,36,1490485,9,2,116803,2259504,0.56,Business,0.175,0
4403,36,Female,Single,Bengaluru,Master,Salaried,413571,653,11,2409705,24,127129,4,9,137456,1067503,0.31,Education,0.444,1
4404,44,Male,Divorced,Chennai,High School,Salaried,2235024,671,13,2160145,84,923399,1,10,47352,731689,0.41,Business,0.487,0
4405,51,Male,Married,Varanasi,Master,Salaried,2083237,514,18,879851,36,1415102,1,8,38166,1152586,0.68,Home,0.75,1
4406,22,Male,Single,Mumbai,High School,Business,2933782,635,0,254465,12,1046167,7,11,129199,683728,0.36,Home,0.434,1
4407,34,Male,Single,Varanasi,Master,Salaried,1276886,689,1,874008,60,463349,8,7,70671,1470646,0.36,Education,0.217,0
4408,24,Female,Single,Chennai,Bachelor,Student,2610342,567,0,2471323,36,283010,3,7,47316,2342193,0.11,Education,0.603,1
4409,30,Male,Married,Varanasi,Master,Salaried,2493998,480,0,1638748,84,106907,5,3,140007,480,0.04,Personal,0.343,0
4410,31,Male,Single,Jaipur,Bachelor,Salaried,522724,778,10,380946,48,739774,4,10,22754,1938946,1.42,Business,0.762,1
4411,34,Male,Single,Varanasi,Bachelor,Self-Employed,1240950,373,8,2243961,120,252130,3,1,79226,2130009,0.2,Home,0.393,1
4412,61,Female,Single,Varanasi,Bachelor,Self-Employed,383079,639,33,749732,24,780848,6,6,62454,2428290,2.04,Home,0.75,1
4413,35,Female,Single,Mumbai,High School,Salaried,399560,761,2,1212421,84,328610,0,1,95132,2467985,0.82,Business,0.154,0
4414,47,Male,Divorced,Kolkata,Master,Salaried,431190,453,13,2483471,120,1331634,7,6,82126,545783,3.09,Education,0.95,1
4415,61,Male,Married,Jaipur,Master,Business,610516,567,27,2400341,84,546265,2,1,112819,1217961,0.89,Education,0.491,0
4416,39,Male,Single,Mumbai,Bachelor,Self-Employed,1938297,436,7,2152345,60,827095,1,4,97795,1312204,0.43,Business,0.75,1
4417,33,Male,Married,Bengaluru,Bachelor,Salaried,1911257,485,4,1114663,84,53920,2,7,93173,282604,0.03,Home,0.476,1
4418,62,Female,Married,Kolkata,Master,Business,2782608,447,37,1391858,36,878923,9,7,23066,442064,0.32,Business,0.663,1
4419,42,Female,Married,Hyderabad,Master,Salaried,1073004,378,11,1040264,12,985814,1,4,72844,1110150,0.92,Car,0.828,0
4420,24,Male,Married,Delhi,High School,Salaried,1223426,364,0,953610,60,1205161,7,4,68186,931900,0.99,Personal,0.832,1
4421,26,Male,Single,Lucknow,Master,Salaried,1900759,613,0,828274,12,296176,7,3,20255,639128,0.16,Business,0.059,0
4422,42,Female,Single,Pune,Master,Business,1262256,727,10,214622,84,66176,3,5,74179,1430829,0.05,Home,0.286,1
4423,22,Female,Single,Chennai,High School,Salaried,557323,517,1,328677,84,1413683,2,5,33551,156117,2.54,Personal,0.883,1
4424,30,Male,Single,Bengaluru,Bachelor,Self-Employed,1731623,617,5,1127867,120,301095,0,11,46202,1444862,0.17,Car,0.235,1
4425,42,Female,Married,Lucknow,High School,Self-Employed,2513989,841,10,1255196,12,1045386,6,0,101909,2126369,0.42,Education,0.191,0
4426,21,Female,Single,Delhi,Master,Business,1587978,802,0,1457112,60,536981,4,1,107084,1790849,0.34,Home,0.01,0
4427,56,Male,Single,Jaipur,Master,Salaried,2863367,825,28,280244,36,1335365,7,9,97074,383131,0.47,Home,0.424,0
4428,22,Male,Married,Hyderabad,High School,Salaried,2910790,844,0,638438,60,289071,1,4,108172,1248792,0.1,Home,0.233,1
4429,36,Female,Married,Pune,Bachelor,Business,452948,486,9,1977727,24,1147608,1,10,113188,549414,2.53,Car,0.95,1
4430,49,Male,Married,Mumbai,Master,Business,2932070,635,29,161213,24,887818,7,11,147610,211527,0.3,Education,0.358,1
4431,28,Male,Divorced,Mumbai,High School,Self-Employed,384511,633,0,2299593,12,280587,3,10,140065,1351216,0.73,Business,0.429,0
4432,46,Male,Married,Lucknow,High School,Salaried,1148898,616,25,1468134,48,731296,5,8,83798,296225,0.64,Home,0.344,0
4433,32,Male,Married,Chennai,Master,Salaried,832568,420,6,818029,36,972721,9,6,89399,1163876,1.17,Home,0.778,1
4434,60,Male,Single,Hyderabad,Bachelor,Self-Employed,748964,480,37,2441257,36,973304,8,5,138338,1592854,1.3,Education,0.95,1
4435,48,Male,Single,Hyderabad,Bachelor,Self-Employed,1724907,659,17,1418573,36,706242,8,1,130342,1133852,0.41,Home,0.141,0
4436,41,Male,Married,Bengaluru,Master,Self-Employed,943543,821,19,2201180,24,128489,8,10,54115,779491,0.14,Personal,0.402,0
4437,52,Male,Single,Pune,Master,Salaried,1544908,842,31,252351,24,371890,3,10,53981,1106632,0.24,Business,0.234,0
4438,59,Male,Married,Varanasi,Bachelor,Self-Employed,1470549,828,30,268953,84,1170646,9,6,122813,260651,0.8,Car,0.4,0
4439,24,Male,Single,Pune,High School,Salaried,1229620,743,4,1133596,36,1079199,6,2,146860,1988900,0.88,Car,0.369,0
4440,56,Female,Married,Jaipur,High School,Student,1887723,679,26,1679023,12,899340,3,10,120805,784465,0.48,Home,0.5,0
4441,55,Female,Married,Chennai,High School,Salaried,2906825,431,28,1807221,60,1204667,7,3,121737,2249602,0.41,Car,0.563,1
4442,41,Male,Single,Hyderabad,Master,Salaried,2840049,828,20,214058,36,200422,3,7,133522,2049559,0.07,Home,0.219,0
4443,30,Female,Married,Lucknow,Bachelor,Self-Employed,895711,796,0,2186431,36,280535,5,2,149255,365724,0.31,Car,0.126,0
4444,45,Male,Married,Chennai,Bachelor,Self-Employed,879959,418,24,1931965,84,165788,2,11,120678,497593,0.19,Car,0.698,1
4445,37,Female,Married,Lucknow,Master,Salaried,986694,413,10,2401687,84,614844,5,1,21683,722784,0.62,Home,0.353,1
4446,36,Male,Single,Bengaluru,Bachelor,Salaried,2688343,449,5,1195557,24,1490445,3,1,108459,2084756,0.55,Home,0.417,1
4447,46,Male,Single,Hyderabad,Bachelor,Business,1310415,545,23,1782750,36,79512,3,5,74872,898311,0.06,Education,0.574,1
4448,55,Male,Married,Bengaluru,PhD,Salaried,2627233,639,23,1423025,24,447616,7,10,62583,1026467,0.17,Education,0.238,1
4449,46,Male,Married,Bengaluru,Bachelor,Salaried,1729571,465,23,162490,24,284396,3,2,26659,701880,0.16,Car,0.325,1
4450,47,Male,Single,Varanasi,Bachelor,Business,2156736,561,26,158831,36,1416934,7,3,114025,469504,0.66,Business,0.474,0
4451,30,Female,Married,Varanasi,Bachelor,Student,1997078,417,7,362577,12,189192,1,0,132741,1422110,0.09,Home,0.273,0
4452,51,Male,Single,Jaipur,Master,Salaried,2755700,753,19,2358131,60,345210,8,3,18348,1896730,0.13,Education,0.126,0
4453,58,Male,Single,Pune,Bachelor,Salaried,1784548,810,34,244638,12,230834,7,3,21544,1820511,0.13,Education,0.065,0
4454,50,Female,Divorced,Varanasi,Bachelor,Salaried,470037,498,19,2045505,120,819252,1,6,31886,2166863,1.74,Education,0.95,1
4455,43,Female,Single,Kolkata,Bachelor,Salaried,1854432,520,23,1792070,120,413300,7,9,68553,2404829,0.22,Car,0.547,0
4456,35,Female,Married,Varanasi,PhD,Self-Employed,424714,459,3,2306593,48,182047,1,3,110731,2156323,0.43,Home,0.483,0
4457,54,Male,Married,Mumbai,Bachelor,Salaried,859363,566,33,1694737,24,311079,4,5,24974,1302165,0.36,Car,0.61,1
4458,58,Male,Married,Varanasi,High School,Salaried,730926,636,24,1789288,24,1206895,1,2,82523,1989012,1.65,Car,0.394,0
4459,54,Female,Single,Bengaluru,Bachelor,Salaried,1110702,661,25,1362519,60,1496561,6,6,46974,1734874,1.35,Home,0.534,1
4460,53,Male,Married,Pune,PhD,Business,1141609,676,27,527473,120,450443,9,6,71195,92466,0.39,Car,0.224,0
4461,50,Male,Married,Pune,Master,Salaried,482952,368,30,447547,36,105240,6,3,27737,344405,0.22,Home,0.358,0
4462,29,Male,Single,Pune,High School,Salaried,2329426,398,0,857033,48,177081,7,2,89959,1719727,0.08,Home,0.321,0
4463,27,Male,Married,Lucknow,Bachelor,Self-Employed,2182141,561,2,90350,36,1036181,3,10,135565,1713206,0.47,Home,0.627,1
4464,49,Female,Single,Pune,High School,Student,2314189,450,22,2197127,120,331330,6,4,83338,560748,0.14,Business,0.576,0
4465,31,Male,Married,Lucknow,High School,Business,1792039,364,10,2230441,60,579835,8,2,71825,2436729,0.32,Business,0.353,1
4466,53,Male,Married,Jaipur,Bachelor,Self-Employed,2140896,367,20,690281,36,810666,4,5,19307,821453,0.38,Education,0.628,0
4467,22,Male,Married,Lucknow,PhD,Salaried,1720516,407,0,1013303,36,1101376,4,0,93425,626867,0.64,Home,0.417,0
4468,33,Male,Single,Mumbai,High School,Student,2205705,439,6,1950840,84,33317,6,5,87821,2309503,0.02,Business,0.57,1
4469,35,Female,Married,Chennai,PhD,Salaried,1287925,803,11,941548,60,114819,6,8,40572,199485,0.09,Personal,0.341,1
4470,24,Male,Married,Kolkata,Bachelor,Salaried,2350869,818,2,1684453,60,1416375,0,6,19895,2447276,0.6,Personal,0.601,1
4471,22,Female,Married,Varanasi,High School,Business,2824187,803,0,2153763,24,587517,2,10,16302,1408506,0.21,Car,0.378,0
4472,21,Male,Married,Bengaluru,Bachelor,Business,1138655,508,0,1946236,60,744869,0,3,48659,2303008,0.65,Home,0.534,1
4473,42,Female,Divorced,Jaipur,Bachelor,Salaried,2880545,729,14,2392164,84,695521,5,10,140704,718342,0.24,Home,0.395,1
4474,54,Female,Single,Delhi,Bachelor,Salaried,519217,568,34,1692072,12,1387898,6,2,146215,108225,2.67,Personal,0.786,0
4475,61,Female,Married,Mumbai,Master,Salaried,2337112,730,29,945390,36,1190667,0,5,83020,2181607,0.51,Personal,0.491,0
4476,57,Female,Single,Hyderabad,Bachelor,Salaried,635392,389,29,624477,48,1482912,2,10,30517,1098938,2.33,Home,0.775,0
4477,41,Male,Single,Bengaluru,High School,Self-Employed,1203362,474,14,1371610,48,358881,6,1,143618,1698546,0.3,Car,0.254,1
4478,53,Female,Married,Chennai,Master,Self-Employed,477648,582,30,1947929,84,1245116,3,2,16635,2250578,2.61,Car,0.731,1
4479,56,Male,Married,Varanasi,Bachelor,Self-Employed,2930994,621,27,727891,24,1275404,7,9,112645,2011674,0.44,Car,0.44,0
4480,26,Female,Married,Bengaluru,Bachelor,Salaried,1569340,533,3,440759,120,1207558,4,11,86581,847438,0.77,Home,0.629,0
4481,28,Male,Divorced,Kolkata,Bachelor,Business,2851031,670,5,1116439,36,1222657,9,8,123801,1037942,0.43,Personal,0.377,0
4482,49,Female,Married,Kolkata,Bachelor,Salaried,2174415,731,29,1759543,60,231612,7,4,88556,651157,0.11,Business,0.36,0
4483,27,Male,Single,Delhi,Master,Salaried,852312,615,0,1119146,12,457080,1,3,100453,1515608,0.54,Home,0.053,0
4484,45,Male,Single,Lucknow,Bachelor,Salaried,2169887,722,24,2063623,84,1010952,1,11,113538,460622,0.47,Home,0.566,1
4485,26,Male,Single,Hyderabad,Bachelor,Student,1048632,694,1,2225804,12,939797,1,5,112756,1059904,0.9,Home,0.647,1
4486,58,Male,Single,Kolkata,Bachelor,Self-Employed,2480690,404,36,1492690,12,1053998,5,4,90889,1775527,0.42,Home,0.649,0
4487,59,Female,Married,Delhi,Bachelor,Self-Employed,1766479,572,35,522104,48,556383,7,4,94452,971271,0.31,Business,0.534,1
4488,36,Male,Single,Jaipur,Bachelor,Self-Employed,2571928,668,14,1820269,24,1104249,9,7,42749,1299370,0.43,Home,0.535,1
4489,35,Female,Single,Mumbai,Bachelor,Salaried,2583919,722,9,1842502,48,1243764,9,7,23235,423392,0.48,Personal,0.508,1
4490,21,Male,Divorced,Varanasi,Bachelor,Self-Employed,2989923,727,0,472316,36,6610,6,2,38024,414231,0,Personal,0.065,0
4491,29,Female,Married,Mumbai,Bachelor,Business,1287591,434,4,1188724,48,1104556,2,10,51414,1709991,0.86,Education,0.758,1
4492,33,Female,Married,Bengaluru,Master,Salaried,729087,757,11,1917932,48,1285066,3,6,35991,840188,1.76,Personal,0.693,0
4493,25,Female,Married,Delhi,High School,Salaried,490873,527,0,801332,36,1015425,5,0,72125,1367609,2.07,Business,0.678,0
4494,59,Female,Married,Bengaluru,High School,Salaried,2806784,614,26,1905108,84,454156,1,4,30588,2484979,0.16,Car,0.376,1
4495,58,Female,Married,Bengaluru,Bachelor,Salaried,1652176,830,27,2098245,24,903233,4,1,35922,1816531,0.55,Car,0.276,0
